fecha,nombre_buque,bandera,tipo_buque,muelle,operacion,teu_cargados,tiempo_estadia_h,costo_usd
2018-01-10 07:00:00,MV-4170,Singapur,Carga General,Muelle 5,Mixta,4156,86.75353333227636,17993.646435942286
2018-01-10 08:00:00,MV-3255,Liberia,RoRo,Muelle 5,Reparación,5053,85.42180470098552,18627.082389425806
2018-01-10 09:00:00,MV-2154,Liberia,Portacontenedores,Muelle 3,Reparación,3169,73.94342282112328,29904.266047479392
2018-01-10 10:00:00,MV-5499,Panamá,Buque Frigorífico,Muelle 1,Reparación,1450,75.12107881102821,6714.265843578195
2018-01-10 11:00:00,MV-7295,Malta,Portacontenedores,Muelle 5,Tránsito,1641,86.99623151915722,24945.859440891316
2018-01-10 12:00:00,MV-7197,Panamá,RoRo,Muelle 2,Reparación,57,72.79725008151262,11106.125601176358
2018-01-10 13:00:00,MV-2648,Liberia,Tanquero,Muelle 5,Descarga,1033,37.8835116187076,13391.9041475413
2018-01-10 14:00:00,MV-6539,Liberia,Tanquero,Muelle Norte,Tránsito,3647,18.62887580832164,6093.864689956728
2018-01-10 15:00:00,MV-5199,Malta,Tanquero,Muelle 3,Tránsito,1800,45.12580079777688,13140.91831598581
2018-01-10 16:00:00,MV-9445,Singapur,Buque Frigorífico,Muelle 2,Reparación,5539,15.686220595123517,29759.830125554414
2018-01-10 17:00:00,MV-3557,Singapur,Granelero,Muelle 1,Reparación,3561,18.18782837518938,14323.800807528922
2018-01-10 18:00:00,MV-6592,Malta,Carga General,Muelle 1,Tránsito,3878,91.61514416961812,21411.88591927841
2018-01-10 19:00:00,MV-1098,Malta,RoRo,Muelle Norte,Mixta,615,67.4780525330191,7138.542892199985
2018-01-10 20:00:00,MV-3200,Panamá,Granelero,Muelle 5,Mixta,2370,82.94156564138632,27984.927453465603
2018-01-10 21:00:00,MV-3961,Malta,Tanquero,Muelle 2,Reparación,950,64.57512900806718,25521.379878616768
2018-01-10 22:00:00,MV-5973,Singapur,RoRo,Muelle Norte,Mixta,2228,44.83152249920626,14043.65190912061
2018-01-10 23:00:00,MV-5433,Malta,Granelero,Muelle 2,Descarga,3642,10.213972856619282,13060.046649491904
2018-01-11 00:00:00,MV-3869,Panamá,Portacontenedores,Muelle 5,Descarga,2821,92.11365925380329,15238.942091351295
2018-01-11 01:00:00,MV-1956,Panamá,Tanquero,Muelle 5,Descarga,163,14.24205754062715,14432.712754216966
2018-01-11 02:00:00,MV-9352,Panamá,Granelero,Muelle 4,Tránsito,581,61.69434980974527,10709.320923445175
2018-01-11 03:00:00,MV-6699,Panamá,Buque Frigorífico,Muelle 4,Tránsito,1572,16.993882632285356,29762.003128316333
2018-01-11 04:00:00,MV-7944,Islas Marshall,Portacontenedores,Muelle 5,Tránsito,3460,33.00499571588202,25074.20784832321
2018-01-11 05:00:00,MV-5493,Malta,Tanquero,Muelle 3,Tránsito,1094,24.351936242293938,10966.004747196304
2018-01-11 06:00:00,MV-5911,Liberia,Carga General,Muelle Norte,Tránsito,5889,56.72708853398116,29524.84482670015
2018-01-11 07:00:00,MV-4987,Malta,Tanquero,Muelle 4,Reparación,82,86.06263037074481,4403.783589218862
2018-01-11 08:00:00,MV-7015,Islas Marshall,Buque Frigorífico,Muelle 5,Mixta,182,63.93476308619902,15385.33855496485
2018-01-11 09:00:00,MV-2218,Panamá,Carga General,Muelle 2,Reparación,3017,66.44854571655094,18806.615123591655
2018-01-11 10:00:00,MV-5496,Islas Marshall,Carga General,Muelle Norte,Mixta,1776,87.98597166677062,4977.252174902761
2018-01-11 11:00:00,MV-5735,Singapur,Carga General,Muelle 4,Reparación,5120,73.94942006145727,8186.966958298836
2018-01-11 12:00:00,MV-5555,Singapur,RoRo,Muelle 3,Descarga,75,84.20411360179489,10711.40813681772
2018-01-11 13:00:00,MV-9050,Malta,RoRo,Muelle Norte,Carga,2698,44.64250408366815,22725.90350036362
2018-01-11 14:00:00,MV-4446,Malta,Carga General,Muelle Norte,Tránsito,4690,84.15135772394656,28433.33175049716
2018-01-11 15:00:00,MV-2045,Liberia,Portacontenedores,Muelle 1,Carga,1311,64.83580219379432,20237.912258566223
2018-01-11 16:00:00,MV-7893,Liberia,Carga General,Muelle 2,Carga,2115,19.933484881237753,18629.201366267593
2018-01-11 17:00:00,MV-2693,Singapur,Granelero,Muelle 3,Descarga,3395,11.406700736301815,17955.737119370722
2018-01-11 18:00:00,MV-4436,Panamá,Carga General,Muelle 3,Carga,983,29.475028404349025,13118.294895086043
2018-01-11 19:00:00,MV-9754,Islas Marshall,RoRo,Muelle 3,Carga,1100,41.29476909674882,25520.572999567128
2018-01-11 20:00:00,MV-6895,Liberia,RoRo,Muelle 2,Descarga,866,81.7059722151154,18059.95339414274
2018-01-11 21:00:00,MV-4354,Liberia,Granelero,Muelle 3,Mixta,4253,73.22952101822611,9982.68266241679
2018-01-11 22:00:00,MV-1225,Panamá,Granelero,Muelle 1,Reparación,5093,92.07306404700874,7557.611412266031
2018-01-11 23:00:00,MV-5893,Panamá,Tanquero,Muelle 4,Carga,787,57.207382289692525,29623.325386408596
2018-01-12 00:00:00,MV-8022,Malta,Portacontenedores,Muelle 2,Tránsito,2964,73.80126534150352,4454.303590572048
2018-01-12 01:00:00,MV-6600,Islas Marshall,Portacontenedores,Muelle 3,Descarga,3652,32.22493790135098,28269.440779734927
2018-01-12 02:00:00,MV-8996,Panamá,Portacontenedores,Muelle 5,Carga,842,67.80285457478703,9675.885830688085
2018-01-12 03:00:00,MV-8683,Liberia,Buque Frigorífico,Muelle 4,Mixta,3225,70.14130582319318,21096.287849722838
2018-01-12 04:00:00,MV-5642,Liberia,RoRo,Muelle Norte,Mixta,1405,82.66054890092138,11839.845665551413
2018-01-12 05:00:00,MV-8679,Singapur,Portacontenedores,Muelle 2,Tránsito,1435,55.20350895700737,26355.070708875206
2018-01-12 06:00:00,MV-9208,Panamá,Tanquero,Muelle 5,Carga,4042,65.11245298837558,18129.57837672182
2018-01-12 07:00:00,MV-8339,Malta,Tanquero,Muelle Norte,Tránsito,4434,25.8682952892311,7667.501655524957
2018-01-12 08:00:00,MV-3205,Islas Marshall,Portacontenedores,Muelle 5,Mixta,5613,72.83479993112772,11015.710011676612
2018-01-12 09:00:00,MV-2069,Malta,Granelero,Muelle 3,Mixta,1110,81.7802315923319,12328.282912813745
2018-01-12 10:00:00,MV-4444,Liberia,Tanquero,Muelle 2,Reparación,1421,60.24892166440464,27033.981474142536
2018-01-12 11:00:00,MV-2060,Malta,Granelero,Muelle 3,Mixta,4188,18.17935268892944,23935.1988863565
2018-01-12 12:00:00,MV-3327,Liberia,RoRo,Muelle Norte,Descarga,1199,35.531447355450986,25569.270127882544
2018-01-12 13:00:00,MV-4420,Liberia,Buque Frigorífico,Muelle 1,Reparación,3252,49.84528928899352,5358.556883877764
2018-01-12 14:00:00,MV-1301,Liberia,Tanquero,Muelle 5,Tránsito,3403,67.5902904434494,19048.337342304854
2018-01-12 15:00:00,MV-1606,Liberia,Granelero,Muelle 1,Mixta,2992,36.18878549213984,29978.600193380807
2018-01-12 16:00:00,MV-4170,Liberia,Portacontenedores,Muelle Norte,Descarga,5222,81.94561251784205,24415.19061538617
2018-01-12 17:00:00,MV-1699,Singapur,RoRo,Muelle 3,Reparación,4678,40.71750164015552,7138.399716137777
2018-01-12 18:00:00,MV-6088,Malta,Carga General,Muelle 4,Descarga,3498,11.769598619332548,21649.272352591066
2018-01-12 19:00:00,MV-1190,Singapur,Carga General,Muelle 5,Reparación,5464,77.87150866694549,23378.419343274763
2018-01-12 20:00:00,MV-1980,Singapur,Portacontenedores,Muelle 4,Reparación,5377,64.69163891697163,17370.457253956625
2018-01-12 21:00:00,MV-3975,Panamá,RoRo,Muelle 2,Reparación,3097,78.5721715363014,6047.581842109492
2018-01-12 22:00:00,MV-7102,Panamá,RoRo,Muelle 5,Tránsito,2760,38.70230356748663,4901.842115365281
2018-01-12 23:00:00,MV-2184,Panamá,RoRo,Muelle 1,Reparación,1550,9.551456909432833,28383.05212822311
2018-01-13 00:00:00,MV-4327,Islas Marshall,RoRo,Muelle 4,Reparación,5099,14.490257281888859,10695.363102444084
2018-01-13 01:00:00,MV-4394,Panamá,Carga General,Muelle Norte,Descarga,118,17.838468701672795,13853.1713024797
2018-01-13 02:00:00,MV-9319,Malta,Granelero,Muelle 2,Reparación,1916,78.85298687770175,24677.216065623128
2018-01-13 03:00:00,MV-2816,Singapur,RoRo,Muelle 5,Tránsito,1998,34.52625838369384,21920.779414653523
2018-01-13 04:00:00,MV-6854,Malta,Granelero,Muelle Norte,Descarga,3951,95.81506882917672,29182.70820089271
2018-01-13 05:00:00,MV-7709,Panamá,RoRo,Muelle 2,Reparación,3558,74.73817889172591,6413.819205490356
2018-01-13 06:00:00,MV-1569,Islas Marshall,Tanquero,Muelle 1,Descarga,350,60.9016358719404,22379.908926059907
2018-01-13 07:00:00,MV-6442,Islas Marshall,Buque Frigorífico,Muelle Norte,Tránsito,4172,94.55850825568538,6137.950172219408
2018-01-13 08:00:00,MV-2895,Singapur,Tanquero,Muelle 5,Descarga,3027,35.83520857185357,4004.30290902976
2018-01-13 09:00:00,MV-3733,Malta,Buque Frigorífico,Muelle 2,Tránsito,2650,22.57417008266306,7125.9858808814315
2018-01-13 10:00:00,MV-4863,Liberia,Tanquero,Muelle 3,Mixta,2203,72.88002132931574,20034.87205526017
2018-01-13 11:00:00,MV-8455,Malta,RoRo,Muelle 5,Reparación,4731,32.471337333488464,21581.01148901348
2018-01-13 12:00:00,MV-5014,Panamá,Granelero,Muelle 5,Tránsito,4955,92.57124966987463,15396.836682649187
2018-01-13 13:00:00,MV-2686,Liberia,Buque Frigorífico,Muelle 5,Reparación,4779,94.95009947801503,5197.83845317303
2018-01-13 14:00:00,MV-4009,Islas Marshall,Carga General,Muelle 5,Tránsito,4068,89.52358676223113,20485.54416741676
2018-01-13 15:00:00,MV-8806,Singapur,Portacontenedores,Muelle 3,Carga,5884,91.13903513603994,6231.254417248741
2018-01-13 16:00:00,MV-1154,Singapur,Buque Frigorífico,Muelle Norte,Carga,3132,62.177623932639676,7684.88462592634
2018-01-13 17:00:00,MV-2409,Islas Marshall,Buque Frigorífico,Muelle Norte,Carga,4804,68.90644116203943,17326.967804041502
2018-01-13 18:00:00,MV-1784,Panamá,Carga General,Muelle Norte,Tránsito,1289,16.293661883997107,12849.705058346042
2018-01-13 19:00:00,MV-9096,Islas Marshall,RoRo,Muelle 1,Reparación,2983,75.14841405612462,16083.602109184854
2018-01-13 20:00:00,MV-8560,Panamá,Tanquero,Muelle 3,Carga,2418,25.781575950766708,20511.999494307005
2018-01-13 21:00:00,MV-8343,Liberia,Tanquero,Muelle 3,Reparación,509,81.94869325398568,8160.182940196316
2018-01-13 22:00:00,MV-8206,Islas Marshall,Granelero,Muelle 2,Tránsito,4078,92.61480021376812,27220.255231966203
2018-01-13 23:00:00,MV-6596,Panamá,RoRo,Muelle 4,Reparación,2676,26.68923136656165,18546.481680802244
2018-01-14 00:00:00,MV-6801,Liberia,Carga General,Muelle Norte,Reparación,3813,14.866738349294675,4574.425163813426
2018-01-14 01:00:00,MV-3806,Islas Marshall,RoRo,Muelle 4,Carga,2851,50.5823322555743,20339.773885080383
2018-01-14 02:00:00,MV-1537,Singapur,RoRo,Muelle 2,Descarga,4305,77.6563447314512,16042.652226125334
2018-01-14 03:00:00,MV-6986,Islas Marshall,Tanquero,Muelle 3,Mixta,513,75.81633495503002,22242.61689837226
2018-01-14 04:00:00,MV-2841,Malta,Carga General,Muelle 2,Tránsito,1047,69.3200284977794,24384.874196376164
2018-01-14 05:00:00,MV-9716,Islas Marshall,Portacontenedores,Muelle 5,Tránsito,5691,80.22124714065723,28409.966188138158
2018-01-14 06:00:00,MV-7971,Malta,Buque Frigorífico,Muelle 2,Tránsito,5081,23.398975028373435,29956.99065114999
2018-01-14 07:00:00,MV-6625,Liberia,Tanquero,Muelle 2,Mixta,3056,65.37052269396325,18290.041830257098
2018-01-14 08:00:00,MV-3950,Islas Marshall,Carga General,Muelle 5,Descarga,1728,61.29977979899318,18599.21718133904
2018-01-14 09:00:00,MV-8992,Liberia,Granelero,Muelle 4,Reparación,914,21.501991690852996,4583.576525365762
2018-01-14 10:00:00,MV-5780,Liberia,Buque Frigorífico,Muelle 5,Tránsito,1240,44.469582216192194,26494.432310644595
2018-01-14 11:00:00,MV-3368,Panamá,Buque Frigorífico,Muelle 1,Reparación,2747,83.02261529924017,4746.667832105547
2018-01-14 12:00:00,MV-7655,Liberia,Tanquero,Muelle 2,Carga,2424,93.51855875623806,20449.284982027093
2018-01-14 13:00:00,MV-9173,Liberia,Granelero,Muelle 2,Carga,914,66.55785562680695,6563.00144734998
2018-01-14 14:00:00,MV-5495,Islas Marshall,Tanquero,Muelle 4,Carga,2626,89.1308116947895,11431.803706767867
2018-01-14 15:00:00,MV-7002,Islas Marshall,RoRo,Muelle 3,Tránsito,3965,19.620332291340723,7648.568380878863
2018-01-14 16:00:00,MV-7614,Singapur,Carga General,Muelle 5,Mixta,5442,93.80532625657935,7572.251490926068
2018-01-14 17:00:00,MV-6919,Panamá,Granelero,Muelle 3,Tránsito,2976,10.948571927902785,5939.625540240192
2018-01-14 18:00:00,MV-1853,Liberia,Buque Frigorífico,Muelle 1,Carga,4479,54.39881606545693,12264.931531623091
2018-01-14 19:00:00,MV-5146,Panamá,Tanquero,Muelle 5,Carga,5789,33.608732993432085,15014.934955772636
2018-01-14 20:00:00,MV-4769,Malta,Buque Frigorífico,Muelle 1,Tránsito,2447,79.62400139706322,16076.303013636123
2018-01-14 21:00:00,MV-1574,Liberia,Granelero,Muelle 1,Mixta,2271,27.14383962458094,15432.409026144791
2018-01-14 22:00:00,MV-2148,Panamá,Buque Frigorífico,Muelle 1,Mixta,5864,9.014643232516214,17615.992891677215
2018-01-14 23:00:00,MV-7293,Singapur,Tanquero,Muelle Norte,Reparación,5835,44.485632412785,26354.460158860464
2018-01-15 00:00:00,MV-7457,Singapur,Tanquero,Muelle 5,Descarga,1832,13.641503794647143,20426.71200836055
2018-01-15 01:00:00,MV-8509,Liberia,Portacontenedores,Muelle 5,Carga,4048,33.528146088521915,4449.427445215133
2018-01-15 02:00:00,MV-5777,Malta,Buque Frigorífico,Muelle Norte,Mixta,2853,64.64979686666945,8496.759234248286
2018-01-15 03:00:00,MV-4854,Singapur,Portacontenedores,Muelle 4,Carga,5250,33.933879542257806,13072.695375869134
2018-01-15 04:00:00,MV-3491,Singapur,Portacontenedores,Muelle Norte,Descarga,4217,29.629804004268472,28675.136430486797
2018-01-15 05:00:00,MV-4124,Malta,Buque Frigorífico,Muelle 2,Carga,4597,21.68361835018988,6030.064333698049
2018-01-15 06:00:00,MV-6691,Panamá,Granelero,Muelle 3,Mixta,3008,19.895160119437616,22463.10082251652
2018-01-15 07:00:00,MV-4051,Singapur,RoRo,Muelle 3,Reparación,1828,54.275448839964895,4860.4214253667
2018-01-15 08:00:00,MV-1004,Islas Marshall,Tanquero,Muelle 1,Tránsito,875,67.97261801902549,13425.96639405111
2018-01-15 09:00:00,MV-6222,Singapur,Carga General,Muelle 5,Tránsito,3711,47.84052210473593,24023.867856557325
2018-01-15 10:00:00,MV-6315,Panamá,Portacontenedores,Muelle 5,Mixta,5481,18.877072716210844,12942.162747397166
2018-01-15 11:00:00,MV-5869,Panamá,Granelero,Muelle 1,Mixta,3419,65.00255435789431,15187.333559648108
2018-01-15 12:00:00,MV-1876,Liberia,Buque Frigorífico,Muelle 2,Descarga,3145,57.02672705230416,27537.917734953156
2018-01-15 13:00:00,MV-8027,Islas Marshall,Granelero,Muelle 3,Carga,2207,41.55224006335934,5720.396374301749
2018-01-15 14:00:00,MV-5142,Panamá,Granelero,Muelle Norte,Descarga,101,37.04412518708919,17719.220455462633
2018-01-15 15:00:00,MV-7966,Malta,Buque Frigorífico,Muelle 4,Tránsito,3411,24.117454421212496,13522.176523370637
2018-01-15 16:00:00,MV-8079,Islas Marshall,Carga General,Muelle 2,Carga,3565,20.874352377168208,29059.103459442806
2018-01-15 17:00:00,MV-8987,Islas Marshall,Buque Frigorífico,Muelle 5,Descarga,4612,37.81190911324555,24635.935564874708
2018-01-15 18:00:00,MV-7799,Malta,Carga General,Muelle 1,Tránsito,3380,11.663538921104063,7173.996211530008
2018-01-15 19:00:00,MV-5465,Singapur,Buque Frigorífico,Muelle 3,Carga,1724,46.42321232651505,28112.653674786874
2018-01-15 20:00:00,MV-1635,Malta,Portacontenedores,Muelle 1,Reparación,2915,60.93850577707436,9491.545733797986
2018-01-15 21:00:00,MV-2693,Malta,Carga General,Muelle 5,Reparación,1411,90.86557622577438,6205.258731905324
2018-01-15 22:00:00,MV-5752,Singapur,Portacontenedores,Muelle 1,Descarga,836,63.072876608440865,18081.4252746568
2018-01-15 23:00:00,MV-9311,Singapur,Carga General,Muelle Norte,Mixta,605,62.91869212331918,23152.42081938326
2018-01-16 00:00:00,MV-1830,Singapur,Carga General,Muelle 3,Carga,2089,40.94850289311729,22617.323126901512
2018-01-16 01:00:00,MV-6177,Singapur,Buque Frigorífico,Muelle 1,Descarga,1812,19.731909752732477,17885.457790812303
2018-01-16 02:00:00,MV-9932,Singapur,Carga General,Muelle 3,Mixta,2162,47.330513486514114,16811.174334912266
2018-01-16 03:00:00,MV-9308,Malta,Portacontenedores,Muelle 1,Mixta,2260,60.68351607794123,29208.141329881964
2018-01-16 04:00:00,MV-6949,Liberia,Buque Frigorífico,Muelle 1,Carga,1751,71.71495650571076,25334.52988600694
2018-01-16 05:00:00,MV-3838,Liberia,Tanquero,Muelle 3,Carga,2136,80.69563610279792,22164.640991719025
2018-01-16 06:00:00,MV-2150,Panamá,Portacontenedores,Muelle Norte,Mixta,2762,30.521672101994692,9075.49805255069
2018-01-16 07:00:00,MV-8560,Liberia,Tanquero,Muelle 1,Tránsito,2457,29.2273666200541,25314.037966692933
2018-01-16 08:00:00,MV-2931,Liberia,Granelero,Muelle Norte,Descarga,2366,57.74638795319759,23494.29933141675
2018-01-16 09:00:00,MV-2664,Malta,Buque Frigorífico,Muelle 2,Carga,1660,57.80933611582978,29792.691594219334
2018-01-16 10:00:00,MV-2081,Singapur,Granelero,Muelle 4,Mixta,4402,27.179406109844138,7457.872806287261
2018-01-16 11:00:00,MV-1512,Singapur,Buque Frigorífico,Muelle 2,Tránsito,4755,59.69782731091203,22597.680294648984
2018-01-16 12:00:00,MV-8805,Malta,Buque Frigorífico,Muelle 4,Reparación,1177,38.43733879774675,29456.163018871663
2018-01-16 13:00:00,MV-6237,Liberia,Portacontenedores,Muelle 2,Mixta,5541,64.2597128613197,16027.418708356217
2018-01-16 14:00:00,MV-1559,Malta,Tanquero,Muelle 4,Tránsito,954,33.611934803153744,23068.671529076328
2018-01-16 15:00:00,MV-4672,Panamá,Buque Frigorífico,Muelle 1,Reparación,213,60.121677702298726,29359.636914181185
2018-01-16 16:00:00,MV-8404,Singapur,Tanquero,Muelle 3,Tránsito,1186,75.61128362884922,18234.607241555903
2018-01-16 17:00:00,MV-4343,Islas Marshall,Buque Frigorífico,Muelle 3,Carga,4760,94.25397226177053,22175.08146228064
2018-01-16 18:00:00,MV-5070,Panamá,Tanquero,Muelle 5,Mixta,2075,88.17398896951464,4522.205060314494
2018-01-16 19:00:00,MV-1580,Panamá,Granelero,Muelle 4,Reparación,155,52.3114097648158,17511.29274628755
2018-01-16 20:00:00,MV-8004,Malta,Portacontenedores,Muelle 5,Tránsito,4844,50.97471933195039,10650.810557090497
2018-01-16 21:00:00,MV-9130,Liberia,Buque Frigorífico,Muelle Norte,Reparación,4509,46.51760052234589,7412.360701114095
2018-01-16 22:00:00,MV-4147,Singapur,RoRo,Muelle Norte,Descarga,3142,10.442052623000183,22423.550201714526
2018-01-16 23:00:00,MV-5249,Islas Marshall,Tanquero,Muelle 5,Mixta,2071,22.603995778791028,5016.326711616888
2018-01-17 00:00:00,MV-2679,Panamá,Tanquero,Muelle 4,Carga,1202,13.208639770756909,27526.4939410035
2018-01-17 01:00:00,MV-4506,Islas Marshall,RoRo,Muelle 3,Reparación,748,69.27924746022823,17462.1151566419
2018-01-17 02:00:00,MV-8253,Liberia,Portacontenedores,Muelle 4,Tránsito,3917,44.36464921919857,20853.98299492385
2018-01-17 03:00:00,MV-3744,Liberia,Tanquero,Muelle Norte,Reparación,3320,13.611749269756043,10589.304777282927
2018-01-17 04:00:00,MV-6188,Islas Marshall,Portacontenedores,Muelle 1,Tránsito,796,68.77060683354057,8737.018485921599
2018-01-17 05:00:00,MV-3141,Singapur,Tanquero,Muelle 5,Reparación,5789,64.71035592885906,10337.594148912362
2018-01-17 06:00:00,MV-7617,Liberia,Carga General,Muelle 5,Carga,1010,71.35672910076374,10039.617766111627
2018-01-17 07:00:00,MV-3479,Islas Marshall,Tanquero,Muelle Norte,Carga,3541,60.785402363018086,26477.042335629747
2018-01-17 08:00:00,MV-7484,Panamá,Carga General,Muelle 4,Mixta,3347,22.215481275361,24470.82443802366
2018-01-17 09:00:00,MV-8421,Islas Marshall,Buque Frigorífico,Muelle 5,Carga,3027,13.402522201310855,26171.14988722483
2018-01-17 10:00:00,MV-5452,Islas Marshall,Portacontenedores,Muelle 3,Reparación,258,79.90840537997927,23106.67313511835
2018-01-17 11:00:00,MV-6881,Malta,Tanquero,Muelle 5,Reparación,3366,26.99119190899621,20732.309398074955
2018-01-17 12:00:00,MV-7665,Liberia,Granelero,Muelle 4,Carga,5457,55.742573161728096,17724.741932997375
2018-01-17 13:00:00,MV-3849,Singapur,Granelero,Muelle Norte,Descarga,1941,50.69909729643247,10902.527485877628
2018-01-17 14:00:00,MV-8390,Singapur,RoRo,Muelle 3,Reparación,1226,89.05262355841325,22339.43690090501
2018-01-17 15:00:00,MV-7905,Malta,Granelero,Muelle 3,Mixta,3556,56.614698955178255,7551.194535681693
2018-01-17 16:00:00,MV-3489,Singapur,Carga General,Muelle 5,Descarga,2089,59.04148591406926,17287.600132745138
2018-01-17 17:00:00,MV-5611,Islas Marshall,Granelero,Muelle 4,Carga,3339,36.11644296699152,9077.143981146015
2018-01-17 18:00:00,MV-3839,Malta,Granelero,Muelle 5,Tránsito,1502,92.36513375564219,17123.741926865925
2018-01-17 19:00:00,MV-9527,Panamá,Granelero,Muelle 1,Reparación,4811,61.888895785052654,11641.592734733229
2018-01-17 20:00:00,MV-6878,Liberia,Tanquero,Muelle Norte,Tránsito,3910,8.43827375603071,5390.471407948644
2018-01-17 21:00:00,MV-7303,Liberia,RoRo,Muelle 1,Mixta,1667,56.93523920867677,17096.434334463473
2018-01-17 22:00:00,MV-1851,Liberia,Portacontenedores,Muelle 3,Descarga,484,40.02015417085771,8727.585426198762
2018-01-17 23:00:00,MV-2687,Islas Marshall,RoRo,Muelle 5,Tránsito,2377,10.825873978297235,8190.03084679798
2018-01-18 00:00:00,MV-7833,Panamá,Carga General,Muelle 1,Mixta,1696,45.97638112462343,13993.513339620169
2018-01-18 01:00:00,MV-3427,Malta,Tanquero,Muelle 2,Tránsito,3213,76.07385097731941,13406.466104187448
2018-01-18 02:00:00,MV-5000,Malta,Buque Frigorífico,Muelle 1,Tránsito,5308,52.3334723001599,26540.904505918974
